combined_id,source,product_id,position,sponsored,brand_final,title,rating,reviews,price,extracted_price,old_price,extracted_old_price,delivery,free_shipping,in_stock,seller,climate_pledge_friendly,search_query,page_fetched
Amazon_B0CXKV9TSN,Amazon,B0CXKV9TSN,8,False,Microsoft,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Dune",4.3,879.0,$932.00,932.0,"$1,199.99",1199.99,"['FREE delivery Dec 19 - 22', 'Or fastest delivery Thu, Dec 18']",,,,True,ultrabook,1
Amazon_B0F22H6BL8,Amazon,B0F22H6BL8,10,False,ASUS,"ASUS Vivobook 14 Laptop, Copilot+ PC, 14” WUXGA 60Hz Display, AMD Ryzen AI 7 350 with XDNA NPU, AMD Radeon Graphics, 16GB RAM, 512GB SSD, Platinum Gold, M1407KA-PS74",4.2,182.0,$719.99,719.99,$849.99,849.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,True,ultrabook,1
Amazon_B0DTBPC46X,Amazon,B0DTBPC46X,11,False,Lenovo,"Lenovo IdeaPad Slim 3X - 2025 - Everyday AI Laptop - Copilot+ PC - 15.3"" WUXGA Display - 16 GB Memory - 512 GB Storage - Qualcomm® Snapdragon® X - Luna Grey",4.2,74.0,$603.65,603.65,$646.69,646.69,"['FREE delivery Mon, Dec 22']",,,,True,ultrabook,1
Amazon_B0FM5KF2F5,Amazon,B0FM5KF2F5,12,False,HP,HP Ultrabook Laptop with Copilot AI & Office 365 • Intel 4-Core CPU • 1.1TB Storage (1TB OneDrive and 128GB SSD) • 8GB RAM • Windows 11 w/o Earbuds,4.3,46.0,$299.99,299.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,1
Amazon_B0FQ6VSFH3,Amazon,B0FQ6VSFH3,13,False,HP,"HP Ultrabook 15.6"" FHD Laptop for Business & Academic | Powerful Intel Core i7-1255U up to 4.7GHz | 32GB RAM - 1TB Storage (512GB PCIe SSD&512GB External) | Webcam | Win11 Pro | WOWPC Bundle",4.4,116.0,$789.99,789.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,1
Amazon_B0FVG5T51K,Amazon,B0FVG5T51K,14,False,HP,"HP Ultrabook 15.6"" Business Laptop Computer with Microsoft 365 • 2025/2026 Edition • Copilot AI • Intel 4-Core N200 CPU • 1.1TB Storage (1TB OneDrive + 128GB UFS) • 8GB RAM • Win 11 • w/o Mouse",5.0,2.0,$299.99,299.99,$589.99,589.99,"['FREE delivery Dec 22 - 24', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,1
Amazon_B0FQKV4VH4,Amazon,B0FQKV4VH4,15,False,HP,"HP Ultrabook Laptop, Snowflake White Design, Intel Quad-Core CPU, 8GB RAM, 64GB SSD + 1TB OneDrive, Windows 11 with Copilot AI — Ideal for Students & Home Use",3.4,12.0,$269.99,269.99,,0.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,1
Amazon_B0FCYYQ8LG,Amazon,B0FCYYQ8LG,16,False,HP,HP 14 Ultrabook • Back to School Limited Edition w/Microsoft 365 • Intel 4-Core CPU • 16GB RAM • 1.6TB Storage (128GB OnBoard w/ 512GB Portable Drive + 1TB OneDrive) • Sky Blue • Win 11,5.0,6.0,$359.99,359.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,1
Amazon_B07G66MSRH,Amazon,B07G66MSRH,1,False,Lenovo,"Lenovo X1 Carbon 6th Generation Ultrabook: Core i7-8550U, 16GB RAM, 512GB SSD, 14inch Full HD Display, Backlit Keyboard (Renewed)",3.8,221.0,$341.30,341.3,$959.77,959.77,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Mon, Dec 22']",,,,False,ultrabook,2
Amazon_B0FWKTZPHF,Amazon,B0FWKTZPHF,2,False,HP,"HP Ultrabook 15.6"" Business Laptop Computer with Microsoft 365 • 2025/2026 Edition • Copilot AI • Intel 4-Core N100 CPU • 1.1TB Storage (1TB OneDrive + 128GB UFS) • 16GB RAM • Windows 11 • w/o Mouse",3.8,8.0,$359.99,359.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,2
Amazon_B0FP1ZNR66,Amazon,B0FP1ZNR66,4,False,,"Laptop Ultrabook, AMD Ryzen7 8745HS, 14in 2560×1600 QHD, Backlit Keyboard, Radeon 780M Graphics, 16GB DDR5 5600MHz RAM, 512GB PCIe SSD, Portable Student/Home/Business/Workstation/Gaming【U4E】",5.0,2.0,$567.99,567.99,,0.0,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Sat, Dec 20']",,,,False,ultrabook,2
Amazon_B09THT8885,Amazon,B09THT8885,9,False,Dell,"Dell Latitude 7390 Ultrabook | Intel Core i7 8th Gen Quad Core CPU | 16 GB RAM - 1 TB SSD | 13.3"" Touchscreen FHD Display with Webcam | Wi-Fi | Bluetooth | Microsoft Office | Windows 11 (Renewed)",4.0,221.0,$385.21,385.21,,0.0,"['FREE delivery Dec 19 - 22', 'Or fastest delivery Fri, Dec 19']",,,,False,ultrabook,2
Amazon_B0DGLSB5NC,Amazon,B0DGLSB5NC,10,False,Samsung,"Samsung 16” Galaxy Book5 Pro 360 Copilot+ PC, AI Computer, Intel Core 7 Ultra Processor, 3K AMOLED (2880x1800) Touchscreen, S Pen,120Hz, Dolby Atmos, Student Laptop, Lightweight, All-Day Battery Life",4.4,219.0,"$1,299.99",1299.99,"$1,699.99",1699.99,"['FREE delivery Sat, Dec 27', 'Or fastest delivery Sat, Dec 20']",,,,False,ultrabook,2
Amazon_B0F8L28M1X,Amazon,B0F8L28M1X,11,False,HP,HP 14 Ultrabook • Intel 4-Core N150 • Microsoft 365 • Copilot AI • 16GB RAM • 1.6TB Storage (128GB SSD + 512GB Portable + 1TB OneDrive) • Wi-Fi 6 • 12 Hr Battery • Rose Gold • w/WOWPC Bundle • Win 11,4.7,26.0,$369.00,369.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,2
Amazon_B0DY2V83HV,Amazon,B0DY2V83HV,12,False,HP,HP 14 Ultrabook • Intel 4-Core CPU • Back to School Limited Edition with Microsoft 365 • 16GB RAM • 1.6TB Storage (128GB OnBoard withHP 512GB P500 Portable SSD + 1TB OneDrive) • Win11 Pro • Silver,4.1,15.0,$389.99,389.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,2
Amazon_B0CX1GF3RF,Amazon,B0CX1GF3RF,13,False,ASUS,"ASUS Vivobook S 14 OLED Slim Laptop, AMD Ryzen AI 9 365(10 Cores), 24GB, 1TB SSD, Customizable RGB Keyboard, Cool Silver, M5406WA-AH94",4.3,282.0,$999.99,999.99,"$1,249.99",1249.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,True,ultrabook,2
Amazon_B0FCYSWWC1,Amazon,B0FCYSWWC1,14,False,HP,HP 14 Ultrabook • Back to School Limited Edition w/Microsoft 365 • Intel 4-Core CPU • 8GB RAM • 1.6TB Storage (128GB OnBoard w/ 512GB Portable Drive + 1TB OneDrive) • Sky Blue • Win 11,4.4,281.0,$309.99,309.99,$329.99,329.99,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,2
Amazon_B0G3XZYXTJ,Amazon,B0G3XZYXTJ,15,False,HP,HP Ultrabook Laptop with Copilot AI & Office 365 • Intel High Performance CPU • 8GB RAM • 1.1TB Storage (64GB SSD and 1TB OneDrive) • Windows 11 w/o Earbuds,3.9,37.0,$269.99,269.99,,0.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,2
Amazon_B07MGJ29XT,Amazon,B07MGJ29XT,16,False,Dell,"Dell Latitude E7450 14"" Touchscreen Ultrabook, Intel i7 5600U 2.6Ghz, 16GB DDR3 RAM, 512GB SSD Hard Drive, 1080p FHD, HDMI, Webcam, Windows 10 (Renewed)",3.2,12.0,$199.46,199.46,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Mon, Dec 22']",,,,False,ultrabook,2
Amazon_B0G3GBYLBT,Amazon,B0G3GBYLBT,1,True,ASUS,"ASUS Vivobook 16"" WUXGA Laptop, Intel Core i7-1355U, 16GB RAM, 2TB Storage(1TB SSD+1TB Docking Station Set), Iris Xe Graphics, Backlit Keyboard, Number Pad, Fingerprint, Webcam, Win 11, Black",5.0,2.0,$759.00,759.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0FM3L2CZD,Amazon,B0FM3L2CZD,2,True,ASUS,"ASUS Vivobook S16 AI PC Laptop 16"" 2.8k OLED 120Hz (600nits, 100% DCI-P3) Intel 16-core Ultra 9 285H 32GB RAM 1TB SSD Backlit for Creator Designer Business Professional Win11 ICP Hub/Copilot+ AI",5.0,1.0,"$1,182.85",1182.85,"$1,299.00",1299.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0F4GTHHCZ,Amazon,B0F4GTHHCZ,5,False,HP,"HP OmniBook 5 14 inch Next Gen AI PC, OLED Display, Snapdragon X Plus X1P-42-100, 16 GB RAM, 1 TB SSD, Qualcomm Adreno GPU, Windows 11 Home, Copilot+ PC, Glacier Silver, 14-he0099nr",4.4,70.0,$529.99,529.99,$579.99,579.99,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Fri, Dec 19']",,,,False,ultrabook,3
Amazon_B0FDKM4VXP,Amazon,B0FDKM4VXP,8,False,ASUS,"ASUS BR1102FGA 11.6"" 2-in-1 Rugged & Spill Resistant Touchscreen Laptop, Intel Celeron N100, 4GB RAM, 288GB Storage(128GB SSD+160GB Docking Station Set), UHD Graphics, WiFi 6, Webcam, Win 11 Pro, Gray",4.2,17.0,$399.00,399.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B077TD6BHY,Amazon,B077TD6BHY,9,False,Dell,"Dell Latitude E7440 14"" LED Ultrabook Intel Core i5-4300U 8GB RAM 128GB SSD Windows 10 Pro (Renewed)",3.3,16.0,$136.96,136.96,,0.0,"['FREE delivery Sat, Dec 20']",,,,False,ultrabook,3
Amazon_B0FL1DRG1D,Amazon,B0FL1DRG1D,10,False,Lenovo,"Lenovo ThinkPad X1 Carbon Gen 13 21NS0012US 14"" Copilot+ PC Ultrabook - 2.8K Non-Touch - Intel Core Ultra 7 258V - Intel Evo Platform - 32 GB - 1 TB SSD - English Keyboard - Eclipse Black",,,"$1,545.00",1545.0,,0.0,['FREE delivery Dec 19 - 22'],,,,False,ultrabook,3
Amazon_B0FZJXCDF1,Amazon,B0FZJXCDF1,12,True,Lenovo,"Lenovo Yoga 7i 2 in 1 Laptop Touchscreen, 16"" FHD+ 360 Foldable Touch Screen Convertible, Intel Core Ultra 7, Windows 11 Laptop PC, 16GB DDR5 RAM 512GB SSD, Backlit 10-Key, Fingerprint",5.0,4.0,"$2,399.00",2399.0,,0.0,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0FQ6X45SM,Amazon,B0FQ6X45SM,13,False,HP,"HP Ultrabook 15.6"" FHD Laptop for Business & Academic | Powerful Intel Core i7-1255U up to 4.7GHz | 32GB RAM - 2.5TB Storage (2TB PCIe SSD&512GB External) | Webcam | Win11 Pro | WOWPC Bundle",4.4,116.0,$909.99,909.99,,0.0,"['FREE delivery Tue, Dec 23']",,,,False,ultrabook,3
Amazon_B0DT81KH5Z,Amazon,B0DT81KH5Z,14,False,ASUS,"ASUS Vivobook 16 Laptop, 16” WUXGA 60Hz Display, Qualcomm Snapdragon X, Qualcomm Adreno GPU, 16GB RAM, 512GB SSD, Windows 11, Quiet Blue, X1607QA-DS54",4.2,34.0,$578.99,578.99,$799.99,799.99,"['FREE delivery Dec 19 - 22', 'Or fastest delivery Thu, Dec 18']",,,,True,ultrabook,3
Amazon_B0F8P2KW7W,Amazon,B0F8P2KW7W,15,False,Acer,"acer Aspire Premium Slim Laptop - 15.6"" Full HD IPS 1080P Display - AMD Ryzen 3 7330U Quad-Core Processor - 8GB RAM - 256GB NVMe SSD - Webcam - Wi-Fi 6 - Windows 11 - W/O Mouse",4.4,5300.0,$335.99,335.99,$399.99,399.99,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0DZDC3WW5,Amazon,B0DZDC3WW5,16,False,Apple,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",4.8,4600.0,$749.00,749.0,$999.00,999.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Dec 23 - 29']",,,,True,ultrabook,3
Amazon_B0DWYJL2PF,Amazon,B0DWYJL2PF,18,False,Lenovo,"Lenovo V15 Business Laptop | Intel 4-core Processor | Intel UHD Graphics | 15.6"" FHD (1920 x 1080) | 32GB RAM | 1TB SSD | Ethernet RJ-45 | Military Durability | Windows 11 Pro",4.2,217.0,$589.99,589.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0FWKSF2F9,Amazon,B0FWKSF2F9,19,False,HP,"HP Laptop 15 | Intel i7-1255U 10-Core Processor | 64GB DDR4 RAM | 4TB PCIe SSD | 15.6"" FHD 1080p Display | Windows 11 Pro | Thin Notebook with Ultrabook-Level Performance for Work & Study",,,"$1,309.99",1309.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0G15YNF51,Amazon,B0G15YNF51,20,False,HP,"HP Ultrabook 15.6"" Business Laptop Computer with Microsoft 365 • Intel 4-Core CPU • Copilot AI • 1.1TB Storage (1TB OneDrive and 128GB UFS) • 32GB RAM • Windows 11 w/o Mouse • WOWPC Recovery USB",,,$479.99,479.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0F2HG7Z1G,Amazon,B0F2HG7Z1G,21,True,Lenovo,"Lenovo IdeaPad 1 Everyday Laptop, 14"" HD Display, 8GB RAM, 384GB Storage(128GB eMMC + 256GB PCIe), 1 Yr Office 365 Included, Intel Core Processor, Win 11 Home, Bundle with Thunderobot Wireless Mouse",4.2,69.0,$285.00,285.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0FCJBCB9Y,Amazon,B0FCJBCB9Y,22,True,Lenovo,"Lenovo IdeaPad 14"" Laptop Computer 2025, 12GB RAM, 884GB Storage (256GB SSD +128GB eMMC +500GB Ext), Intel Core Processor, UHD Graphics, Long Battery WiFi-6, MarxsolAccessory, 1-Yr Office 365, Win 11",4.0,17.0,$299.00,299.0,,0.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Thu, Dec 18']",,,,False,ultrabook,3
Amazon_B0DZD9NV7L,Amazon,B0DZD9NV7L,1,True,Apple,"2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",4.8,4600.0,$949.00,949.0,"$1,199.00",1199.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B0DLBX4B1K,Amazon,B0DLBX4B1K,2,True,Apple,"2024 Mac mini Desktop Computer with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 16GB Unified Memory, 512GB SSD Storage, Gigabit Ethernet. Works with iPhone/iPad",4.8,2100.0,$689.99,689.99,$799.00,799.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B0DZD9S5GC,Amazon,B0DZD9S5GC,3,False,Apple,"2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",4.8,4600.0,$749.00,749.0,$999.00,999.0,"['FREE delivery Dec 23 - 29', 'Or fastest delivery Dec 23 - 27']",,,,True,Apple MacBook,1
Amazon_B0FWD726XF,Amazon,B0FWD726XF,5,False,Apple,"2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",4.4,122.0,"$1,849.00",1849.0,"$1,999.00",1999.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,Apple MacBook,1
Amazon_B0DZDBWM5B,Amazon,B0DZDBWM5B,6,False,Apple,"2025 MacBook Air 15-inch Laptop with M4 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",4.8,1600.0,$949.00,949.0,"$1,199.00",1199.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B0DZDBDCFH,Amazon,B0DZDBDCFH,7,False,Apple,"2025 MacBook Air 15-inch Laptop with M4 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",4.8,1600.0,$949.00,949.0,"$1,199.00",1199.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B0FWD6SKL6,Amazon,B0FWD6SKL6,9,False,Apple,"2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Space Black",4.4,122.0,"$1,349.99",1349.99,"$1,599.00",1599.0,"['FREE delivery Dec 24 - 29', 'Or fastest delivery Dec 24 - 27']",,,,False,Apple MacBook,1
Amazon_B0DLHDCN6P,Amazon,B0DLHDCN6P,10,False,Apple,"2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black",4.8,549.0,"$2,199.00",2199.0,"$2,499.00",2499.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B0815627ZC,Amazon,B0815627ZC,11,False,Apple,"Apple 2019 MacBook Air with 1.6GHz Intel Core i5, 13-inch, 8GB RAM, 128GB SSD Storage, Gold (Renewed)",4.0,2500.0,$299.00,299.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B08PNQTYV2,Amazon,B08PNQTYV2,12,False,Apple,"Apple MacBook Air Late 2020 with Apple M1 Chip (13.3 inch, 8GB RAM, 256GB SSD) Space Gray (Renewed)",4.3,2700.0,$426.00,426.0,$691.86,691.86,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B0751N2Y78,Amazon,B0751N2Y78,13,False,Apple,"Apple Macbook Air 2017 with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 128GB SSD Storage) (QWERTY English) Silver (Renewed)",3.9,2200.0,$179.00,179.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B08HHNXW8Y,Amazon,B08HHNXW8Y,14,False,Apple,"Apple 2020 MacBook Pro with 2.0GHz Intel Core i5, 13-inch, 16GB RAM, 512GB SSD Storage - Space Gray (Renewed)",4.0,1600.0,$449.95,449.95,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B08376JQLJ,Amazon,B08376JQLJ,15,False,Apple,"New Apple MacBook Pro (13-inch, 8GB RAM, 256GB Storage) - Space Gray (Renewed)",3.8,2200.0,$339.00,339.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B07NPTCNSG,Amazon,B07NPTCNSG,16,False,Apple,"Apple MacBook Air (13-inch Retina display, 1.6GHz dual-core Intel Core i5, 128GB) - Space Gray (Renewed)",3.9,3100.0,$279.00,279.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B0DLHGN9P2,Amazon,B0DLHGN9P2,17,False,Apple,"2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",4.8,697.0,"$2,099.00",2099.0,"$2,399.00",2399.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,True,Apple MacBook,1
Amazon_B07G29RCBD,Amazon,B07G29RCBD,18,False,Apple,Apple MacBook Pro 13.3in Retina Laptop Intel i5 Dual Core 2.6GHz 8GB 128GB SSD - MGX72LL/A (Renewed),3.6,2800.0,$219.00,219.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,Apple MacBook,1
Amazon_B01A109UHW,Amazon,B01A109UHW,1,True,Macally,"104 Key USB Wired Keyboard and Mouse Combo with Apple Shortcut Keys for Mac, iMac, Macbook, and Windows PC (MKEYECOMBO), White",4.3,1600.0,$32.99,32.99,$34.99,34.99,"['FREE delivery Sun, Dec 21 on $35 of items shipped by Amazon', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B0D2CDR1KJ,Amazon,B0D2CDR1KJ,2,True,MOSISO,"Compatible with MacBook Pro 13 inch Case M2 2025-2016 A2338 M1 A2251 A2289 A2159 A1989 A1708 A1706, Heavy Duty Plastic Hard Case with Kickstand&Keyboard Skin&Screen Film&Type C, Black",4.6,201.0,$28.49,28.49,$29.99,29.99,"['FREE delivery Sun, Dec 21 on $35 of items shipped by Amazon', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B07JB2C4RZ,Amazon,B07JB2C4RZ,4,False,Apple,"Apple 15.4in MacBook Pro Laptop (Retina, Touch Bar, 2.6GHz 6-Core Intel Core i7, 16GB RAM, 512GB SSD Storage) Space Gray (MR942LL/A) (2018 Model) (Renewed)",3.8,1400.0,$399.00,399.0,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B0CC4QCS9T,Amazon,B0CC4QCS9T,5,False,Apple,"2023 Apple MacBook Air with Apple M2 Chip with 8-Core CPU/10-Core GPU (15-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Midnight (Renewed)",4.5,476.0,$699.00,699.0,$999.00,999.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B09WQ36NF1,Amazon,B09WQ36NF1,7,False,Apple,"Late 2020 Apple MacBook Air with Apple M1 Chip (13.3 inch, 8GB RAM, 128GB SSD) Space Gray (Renewed)",4.0,1000.0,$349.95,349.95,$385.00,385.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B0DLHWM5FB,Amazon,B0DLHWM5FB,8,False,Apple,"2024 MacBook Pro Laptop with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Silver",4.8,178.0,"$1,349.00",1349.0,"$1,599.00",1599.0,"['FREE delivery Mon, Dec 22']",,,,True,Apple MacBook,2
Amazon_B0BHC15G32,Amazon,B0BHC15G32,9,False,Apple,"Apple 2022 MacBook Air with Apple M2 Chip, 13-inch, 8GB RAM, 256GB SSD Storage, Midnight (Renewed)",4.3,1600.0,$619.00,619.0,$833.14,833.14,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Sat, Dec 20']",,,,False,Apple MacBook,2
Amazon_B07CCM5X58,Amazon,B07CCM5X58,10,False,Apple,"Apple MacBook Air MJVM2LL/A 11.6-Inch Laptop (1.6 GHz Intel Core i5, 128 GB Hard Drive, Integrated Intel HD Graphics 6000, Mac OS X 10.10 Yosemite) (Renewed)",4.0,1200.0,$169.99,169.99,,0.0,['FREE delivery Dec 22 - 24'],,,,False,Apple MacBook,2
Amazon_B0F511PVNX,Amazon,B0F511PVNX,11,False,Apple,"Apple 2025 MacBook Air with Apple M4 Chip, 13-inch, 16GB Unified Memory, 512GB SSD Storage (QWERTY English) Midnight (Renewed)",4.6,29.0,$849.99,849.99,$949.00,949.0,"['FREE delivery Fri, Dec 26', 'Or fastest delivery Fri, Dec 19']",,,,False,Apple MacBook,2
Amazon_B078WYC1R9,Amazon,B078WYC1R9,13,False,Apple,"Apple MacBook Pro MGXA2LL/A 15-Inch Laptop with Retina Display (2.2 GHz Intel Core i7 Processor, 16GB RAM, 256GB SSD) (Renewed)",3.8,909.0,$299.00,299.0,,0.0,"['FREE delivery Dec 18 - 19', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B0DLHBN3G3,Amazon,B0DLHBN3G3,14,False,Apple,"2024 MacBook Pro Laptop with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",4.7,130.0,"$1,649.00",1649.0,"$1,999.00",1999.0,"['FREE delivery Mon, Dec 22']",,,,True,Apple MacBook,2
Amazon_B0CWSPTB1L,Amazon,B0CWSPTB1L,15,False,Apple,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 16.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Black (Renewed)",4.5,65.0,"$1,507.98",1507.98,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,2
Amazon_B0DCH5B2HF,Amazon,B0DCH5B2HF,16,False,Apple,240W USB-C to USB-C Woven Charge Cable (2 m): Fast and Convenient Charging,4.7,4500.0,$18.00,18.0,$29.00,29.0,"['FREE delivery Sun, Dec 21 on $35 of items shipped by Amazon', 'Or fastest delivery Tomorrow, Dec 1",,,,False,Apple MacBook,2
Amazon_B07HY9H8VB,Amazon,B07HY9H8VB,17,False,Apple,Apple 2017 MacBook Air with 1.8GHz Core i5 CPU 13-inch 8GB RAM 128 GB Storage Silver (Renewed),3.9,396.0,$169.00,169.0,,0.0,"['FREE delivery Dec 22 - 23', 'Or fastest delivery Mon, Dec 22']",,,,False,Apple MacBook,2
Amazon_B0C44J45SC,Amazon,B0C44J45SC,18,False,Apple,"2023 Apple MacBook Pro with M2 Max Chip (16.2-inch, 32GB, 1TB SSD Storage) - Space Gray (Renewed)",4.4,97.0,"$2,799.00",2799.0,,0.0,"['$19.99 delivery Dec 29, 2025 - Jan 8, 2026', 'Or fastest delivery Dec 22 - 24']",,,,False,Apple MacBook,2
Amazon_B08VD9KX3L,Amazon,B08VD9KX3L,2,True,UESWILL,"Compatible with MacBook Pro 13 inch M2 M1 2016-2024, Model A2338 A2289 A2251 A2159 A1989 A1706 A1708 Touch Bar USB-C, Matte Hard Shell Case Cover, Navy Blue",4.4,11700.0,$13.99,13.99,,0.0,"['FREE delivery Sun, Dec 21 on $35 of items shipped by Amazon', 'Or fastest delivery Thu, Dec 18']",,,,False,Apple MacBook,3
